PLAYER_NAME,GP,G,AVG_SEAS_ADJ_GPG,ADJ_G,ADJ_GPG,A,AVG_SEAS_ADJ_APG,ADJ_A,ADJ_APG,PTS,AVG_SEAS_ADJ_PTSPG,ADJ_PTS,ADJ_PTSPG
Alexei Zhitnik,1085,96,0.092239078,99.78389958,0.091966728,375,0.346571858,381.9039117,0.351985172,471,0.441208336,484.3326881,0.446389574
Alexey Marchenko,121,4,0.037266771,4.521183577,0.037365154,17,0.104559868,18.59212846,0.153653954,21,0.142151592,23.22425405,0.191935984
Alf Pike,234,42,0.186471761,42.79602322,0.182888988,77,0.386011054,87.71245972,0.374839571,119,0.569060016,129.8032721,0.554714838
Alf Skinner,34,1,0.023738339,1.28187029,0.037702067,2,0.122323806,6.60548555,0.194278987,3,0.114739339,6.195924332,0.182233069
Alfie Turcotte,112,17,0.07160053,13.3110056,0.118848264,29,0.160991576,22.49649136,0.20086153,46,0.23299247,35.83344234,0.319941449
Allan Egeland,17,0,0,0,0,0,0,0,0,0,0,0,0
Allan Johnson,105,21,0.099878991,21.60816103,0.20579201,28,0.267436324,28.63994016,0.272761335,49,0.366509327,50.2111868,0.478201779
Allan Murray,271,5,0.021951488,6.384684227,0.02355972,9,0.049037877,13.38745224,0.049400193,14,0.070227833,19.59797099,0.072317236
Allan Rourke,55,1,0.011800163,1.180016294,0.021454842,4,0.084562598,4.201117933,0.076383962,5,0.097798533,5.430815985,0.098742109
Allan Stanley*,1244,100,0.083934174,109.7684245,0.088238283,333,0.295039273,370.6231946,0.297928613,433,0.377427639,478.964771,0.385019912
Allan Stewart,64,6,0.037509998,5.215534517,0.081492727,4,0.051182066,3.305452505,0.051647695,10,0.088647483,8.47292067,0.132389385
Allan Tuer,57,1,0.034020716,0.816497187,0.014324512,1,0.004199067,0.755832037,0.013260211,2,0.037934098,1.567716299,0.027503795
Allen Pedersen,428,5,0.008435645,4.238610291,0.009903295,36,0.058500274,29.47262283,0.068861268,41,0.067210027,33.83944853,0.079064132
Alvin Fisher,9,1,0.142558348,1.283025128,0.142558348,0,0,0,0,1,0.228819257,2.059373317,0.228819257
Alyn McCauley,488,69,0.149756527,77.89112257,0.159612956,97,0.182578055,106.1912481,0.217605017,166,0.331168887,183.7168836,0.376469024
Amby Moran,35,1,0.035315373,1.624507164,0.04641449,1,0.113780121,5.233885559,0.149539587,2,0.123321475,5.672787846,0.162079653
Amos Arbour,67,16,0.208949038,14.30847281,0.213559296,10,0.388577122,25.83790609,0.385640389,26,0.569028735,38.52181091,0.574952402
Anatoli Fedotov,4,0,0,0,0,2,0.81386205,1.6277241,0.406931025,2,0.821933772,1.643867544,0.410966886
Anatoli Semenov,362,68,0.160387046,61.00006633,0.168508471,126,0.285772455,111.0854052,0.30686576,194,0.446245975,172.1438355,0.475535457
Anders Bjork,108,14,0.115589402,14.32015396,0.132594018,20,0.17871198,19.88532274,0.184123359,34,0.29425436,34.17502324,0.3164354
Anders Carlsson,104,7,0.064694592,5.709977732,0.054903632,26,0.147620599,21.12181485,0.203094374,33,0.212345822,26.86724917,0.258338934
Anders Eldebrink,55,3,0.056044917,2.322607259,0.042229223,11,0.147514133,8.317782452,0.151232408,14,0.203804742,10.65952635,0.19380957
Anders Eriksson,572,22,0.031090862,25.25305154,0.044148692,154,0.22951679,165.1595015,0.288740387,176,0.263270236,192.3316065,0.336244067
Anders Hakansson,330,52,0.116945586,40.12172074,0.121580972,46,0.098099018,35.37042492,0.107183106,98,0.214643857,75.36069854,0.228365753
Anders Hedberg,465,172,0.258997562,140.312148,0.301746555,225,0.364474672,182.9454037,0.393430976,397,0.623536032,323.2357183,0.695130577
Anders Kallur,383,101,0.199439715,80.65044345,0.21057557,110,0.218602903,87.93566015,0.229597024,211,0.417838367,168.5282832,0.440021627
Anders Lee,493,172,0.406154375,185.5293821,0.376327347,129,0.303294063,134.0466407,0.27189988,301,0.703763511,317.1276567,0.643260967
Anders Myrvold,33,0,0,0,0,5,0.173630021,5.189359482,0.157253318,5,0.175163771,5.238309711,0.158736658
Anders Steen,42,5,0.093876503,3.942813123,0.093876503,11,0.207626009,8.720292362,0.207626009,16,0.301479139,12.66212382,0.301479139
Andre Benoit,181,11,0.044737728,12.50871986,0.06910895,37,0.159210891,40.01205918,0.2210611,48,0.205574912,52.8906621,0.292213603
Andre Boudrias,662,151,0.183856091,147.0264053,0.222094268,340,0.495990927,329.3216804,0.497464774,491,0.679695052,476.0531211,0.719113476
Andre Burakovsky,386,82,0.230277663,88.01543698,0.228019267,108,0.296174469,112.8270206,0.292297981,190,0.525470948,200.4673093,0.519345361
Andre Champagne,2,0,0,0,0,0,0,0,0,0,0,0,0
Andre Corriveau,3,0,0,0,0,1,0.444463538,1.333390615,0.444463538,1,0.434961928,1.304885785,0.434961928
Andre Deveaux,31,0,0,0,0,2,0.056075753,2.08769039,0.067344851,2,0.057173343,2.12980106,0.06870326
Andre Dore,257,14,0.027983964,10.80555718,0.04204497,81,0.161401636,62.33670793,0.242555284,95,0.189683098,73.22831194,0.284935066
Andre Dupont,810,59,0.067601364,52.0074164,0.064206687,185,0.205093866,165.0056242,0.203710647,244,0.272603989,216.9260981,0.267809998
Andre Faust,47,10,0.184693207,9.154754381,0.194782008,7,0.143378607,6.215161815,0.132237485,17,0.32682206,15.30703868,0.325681674
Andre Hidi,7,2,0.129935994,1.559231926,0.222747418,1,0.063836604,0.766039251,0.109434179,3,0.192770258,2.313243093,0.330463299
Andre Hinse,4,0,0,0,0,0,0,0,0,0,0,0,0
Andre Lacroix,325,79,0.236838789,80.35653688,0.247250883,119,0.378237396,120.194316,0.369828665,198,0.614880835,200.4832591,0.616871566
Andre Peloffy,9,0,0,0,0,0,0,0,0,0,0,0,0
Andre Petersson,1,0,0,0,0,0,0,0,0,0,0,0,0
Andre Pronovost,557,94,0.146650097,99.5875997,0.178792818,104,0.194557739,109.5724183,0.196718884,198,0.340708755,208.8788488,0.37500691
Andre Roy,515,35,0.060621844,39.14769273,0.076014937,33,0.068469094,35.52204746,0.068974849,68,0.128306189,74.15586749,0.143991976
Andre Savage,66,10,0.128596426,11.1664762,0.169189033,14,0.097938911,15.00271914,0.227313926,24,0.225076319,26.1201311,0.395759562
Andre Savard,790,211,0.218358969,179.1322187,0.226749644,271,0.284387863,229.4035675,0.290384263,482,0.502641543,408.4937599,0.517080709
Andre St. Laurent,644,129,0.17884125,111.7864707,0.173581476,187,0.235162079,164.459671,0.25537216,316,0.413905635,276.1687043,0.428833392
Andreas Athanasiou,303,84,0.285996526,88.68855093,0.292701488,72,0.231391387,72.99849655,0.240919131,156,0.514648064,160.8361157,0.530812263
Andreas Borgman,48,3,0.0646439,3.102907204,0.0646439,8,0.166637905,7.998619454,0.166637905,11,0.232074509,11.13957645,0.232074509
Andreas Dackell,613,91,0.164205135,102.5643809,0.167315466,159,0.280594834,174.0188886,0.283880732,250,0.44504868,276.7216449,0.451421933
Andreas Englund,33,0,0,0,0,3,0.030969405,2.973062846,0.090092814,3,0.031272612,3.002170768,0.090974872
Andreas Engqvist,15,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Johansson,377,81,0.205742002,92.988169,0.246652968,88,0.268042665,97.00351542,0.257303754,169,0.472452885,189.1987059,0.501853331
Andreas Johnsson,125,30,0.232804285,30.59593994,0.24476752,37,0.240658369,36.60447606,0.292835809,67,0.471712413,67.03698844,0.536295907
Andreas Karlsson,264,16,0.06508058,17.5605202,0.066517122,35,0.143526183,37.13372294,0.140658041,51,0.209081461,54.80512229,0.20759516
Andreas Lilja,580,16,0.02634509,17.8309758,0.030743062,71,0.105413464,73.82083154,0.127277296,87,0.132954572,92.54237483,0.159555819
Andreas Martinsen,152,9,0.07300432,9.93183211,0.065341001,14,0.082854533,15.01572149,0.098787641,23,0.155373974,24.93197021,0.16402612
Andreas Nodl,183,15,0.053466941,16.70115014,0.091263116,21,0.116423622,22.18577092,0.121233721,36,0.170578846,38.80700337,0.212060128
Andreas Salomonsson,71,5,0.077204637,5.77265375,0.081304982,9,0.140282333,9.986251793,0.140651434,14,0.217859245,15.77877637,0.222236287
Andreas Thuresson,25,1,0.02492728,1.096800338,0.043872014,2,0.047090061,2.071962676,0.082878507,3,0.072154613,3.174802979,0.126992119
Andrei Bashkirov,30,0,0,0,0,3,0.05864303,3.166723597,0.105557453,3,0.05954441,3.215398131,0.107179938
Andrei Chibisov,2,0,0,0,0,0,0,0,0,0,0,0,0
Andrei Kostitsyn,398,103,0.246671193,113.6511121,0.285555558,119,0.297550322,124.3574521,0.31245591,222,0.542299301,236.7955491,0.594963691
Andrei Kovalenko,620,173,0.280216349,175.4614212,0.283002292,206,0.322227119,204.147583,0.329270295,379,0.601330656,378.9237077,0.611167271
Andrei Loktionov,155,22,0.152978821,24.95152512,0.160977581,26,0.134306229,28.07184109,0.181108652,48,0.284980591,52.76471451,0.340417513
Andrei Lomakin,215,42,0.153152379,37.72975579,0.175487236,62,0.240653391,55.13031856,0.256420086,104,0.393622446,92.79192968,0.431590371
Andrei Markov,990,119,0.129474705,132.1851268,0.13352033,453,0.459846097,478.4730177,0.483306079,572,0.593662383,615.232481,0.62144695
Andrei Mironov,10,1,0.103402466,1.034024662,0.103402466,2,0.199829942,1.998299422,0.199829942,3,0.303640948,3.03640948,0.303640948
Andrei Nazarov,571,53,0.084673368,57.45607266,0.100623595,71,0.109704834,75.04940216,0.13143503,124,0.194127938,132.3403297,0.231769404
Andrei Nikolishin,628,93,0.162978493,101.443016,0.161533465,187,0.310276503,197.9176686,0.315155523,280,0.473681355,299.6696369,0.47718095
Andrei Skopintsev,40,2,0.04172533,2.24907083,0.056226771,4,0.081694794,4.28405995,0.107101499,6,0.123728877,6.548230448,0.163705761
Andrei Svechnikov,150,44,0.304389736,44.87685779,0.299179052,54,0.372751424,53.55833244,0.35705555,98,0.675743701,98.21100565,0.654740038
Andrei Vasilyev,16,2,0.048217765,1.928710618,0.120544414,5,0.118365407,4.734616285,0.295913518,7,0.166859039,6.674361558,0.417147597
Andrei Zubarev,4,0,0,0,0,1,0.264208427,1.056833709,0.264208427,1,0.269014584,1.076058336,0.269014584
Andrei Zyuzin,496,38,0.08473835,42.43112638,0.085546626,82,0.165092943,87.56677258,0.176545912,120,0.250340643,130.3265031,0.262755047
Andrej Meszaros,645,63,0.098116272,68.95186889,0.106902122,175,0.269695139,180.1659733,0.27932709,238,0.370037506,250.4956181,0.388365299
Andrej Nedorost,28,2,0.087413714,2.360170267,0.084291795,3,0.137281611,3.337737653,0.119204916,5,0.224265752,5.683621137,0.202986469
Andrej Nestrasil,128,17,0.130705268,19.31325179,0.15088478,31,0.256319371,33.84566896,0.264419289,48,0.387671102,53.20925165,0.415697279
Andrej Podkonicky,8,1,0.091623322,1.099479869,0.137434984,0,0,0,0,1,0.089306845,1.071682138,0.133960267
Andrej Sekera,764,47,0.057001389,52.51198462,0.068732964,197,0.237774389,209.9826862,0.274846448,244,0.297074169,264.4829179,0.34618183
Andrej Sustr,323,10,0.024878,11.08303854,0.034312813,53,0.125369824,57.31309694,0.177439929,63,0.151527365,68.97548248,0.213546385
Andrew Agozzino,43,2,0.034670665,2.034565845,0.047315485,6,0.376169934,6.255636333,0.145479915,8,0.416715975,8.330056548,0.193722245
Andrew Alberts,459,8,0.016528804,8.748858814,0.019060695,47,0.084907818,47.55669691,0.103609361,55,0.102684702,57.03685462,0.1242633
Andrew Bodnarchuk,42,0,0,0,0,4,0.059710984,4.41861284,0.105205068,4,0.060328072,4.464277293,0.106292316
Andrew Brunette,1110,268,0.26921123,295.6459346,0.266347689,465,0.427929069,491.4123219,0.442713804,733,0.697147306,787.2148608,0.709202577
Andrew Campbell,42,0,0,0,0,2,0.072273517,2.184128959,0.05200307,2,0.073131385,2.21717239,0.052789819
Andrew Cassels,1015,204,0.203136468,210.65814,0.207544966,528,0.483925705,529.6534411,0.52182605,732,0.688723608,742.266688,0.73129723
Andrew Cogliano,1012,165,0.182602865,182.8545013,0.180686266,234,0.241501878,246.3885479,0.243466945,399,0.422865712,428.1052974,0.42302895
Andrew Copp,356,46,0.116228875,48.67032663,0.136714401,64,0.330796691,65.05290318,0.182732874,110,0.450196935,113.5813321,0.319048686
Andrew Crescenzi,2,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Desjardins,408,23,0.060311496,26.13929666,0.064066904,41,0.099442204,44.44950499,0.108944865,64,0.159860158,70.67427347,0.173221258
Andrew Ebbett,224,26,0.101428675,28.59036359,0.127635552,45,0.162478427,46.51945293,0.207676129,71,0.263882499,75.11485452,0.335334172
Andrew Ference,907,43,0.051102122,48.01143335,0.052934326,182,0.200620988,190.7867175,0.210349192,225,0.253961536,240.9621716,0.265669428
Andrew Gordon,55,3,0.036970343,3.389403537,0.061625519,4,0.041067167,4.309827513,0.0783605,7,0.077664874,7.67282936,0.139505988
Andrew Hutchinson,140,12,0.095210627,13.01423343,0.09295881,27,0.202773208,27.03182322,0.193084452,39,0.299201869,40.20995059,0.287213933
Andrew Joudrey,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Ladd,950,249,0.279068692,277.0998451,0.291684047,289,0.297896509,305.1703748,0.321231973,538,0.574447771,579.8266268,0.610343818
Andrew MacDonald,586,28,0.045903256,31.04965479,0.052985759,133,0.216319497,141.230823,0.24100823,161,0.264401111,173.7053519,0.296425515
Andrew MacWilliam,12,0,0,0,0,2,0.17998225,2.159786994,0.17998225,2,0.183563189,2.202758272,0.183563189
Andrew Mangiapane,122,25,0.146629077,25.4727998,0.208793441,20,0.110289138,19.8108779,0.162384245,45,0.255520408,45.05033193,0.369265016
Andrew McBain,608,129,0.151178768,106.1278459,0.174552378,172,0.204569256,138.5233193,0.227834407,301,0.355493295,244.4289033,0.402021223
Andrew McKim,38,1,0.03979964,0.835792439,0.021994538,4,0.126833529,3.359821057,0.088416344,5,0.167190932,4.212187983,0.110847052
Andrew Miller,15,1,0.063227428,1.138093711,0.075872914,5,0.300014487,5.400260774,0.360017385,6,0.367153869,6.608769641,0.440584643
Andrew Murray,221,24,0.099995831,26.26370133,0.118840278,16,0.071273971,16.79582076,0.075999189,40,0.169399078,42.51698871,0.192384564
Andrew Peeke,22,1,0.046277871,1.018113161,0.046277871,2,0.090075444,1.981659763,0.090075444,3,0.136498698,3.002971347,0.136498698
Andrew Peters,229,4,0.016595021,4.522180017,0.019747511,3,0.012794517,3.041133256,0.013280058,7,0.029214243,7.504287682,0.032769815
Andrew Poturalski,2,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Shaw,530,114,0.234903918,125.916939,0.23757913,129,0.257926332,135.9841397,0.256573849,243,0.490535479,260.6571063,0.491805861
Andrey Pedan,13,0,0,0,0,0,0,0,0,0,0,0,0
Andy Andreoff,173,13,0.069395391,14.47188247,0.0836525,12,0.072167481,12.43510095,0.071879196,25,0.140868761,26.76972429,0.154738291
Andy Barbe,1,0,0,0,0,0,0,0,0,0,0,0,0
Andy Bathgate*,1069,349,0.32880212,379.0063065,0.35454285,624,0.588331104,678.4825519,0.63468901,973,0.916908075,1057.266411,0.989023771
Andy Bellemer,15,0,0,0,0,0,0,0,0,0,0,0,0
Andy Blair,405,74,0.255433123,103.2692778,0.254985871,87,0.550028689,220.9796843,0.54562885,161,0.758071079,305.4908388,0.754298367
Andy Branigan,21,0,0,0,0,2,0.097363407,2.044631537,0.097363407,2,0.095478513,2.00504878,0.095478513
Andy Brickley,385,82,0.162315654,66.66611657,0.173158744,140,0.272498358,112.7429616,0.292838861,222,0.435110742,179.5088012,0.466256627
Andy Delmore,283,43,0.110486066,49.23414346,0.173972238,58,0.234290546,63.89978275,0.225794285,101,0.345169421,112.8473239,0.398753795
Andy Greene,933,49,0.056352379,53.85567726,0.057723127,200,0.222156494,209.8746212,0.224946003,249,0.280822259,265.835656,0.284925676
Andy Hebenton,630,189,0.327153909,206.1069628,0.327153909,202,0.34233777,215.6727953,0.34233777,391,0.669025458,421.4860386,0.669025458
Andy Hilbert,307,42,0.123330537,44.62998607,0.145374547,62,0.142656374,61.77225807,0.201212567,104,0.265226267,106.2312202,0.346030033
Andy McDonald,685,182,0.279398732,198.1393582,0.289254538,307,0.433557842,317.9340084,0.464137239,489,0.712464251,515.8962829,0.75313326
Andy Miele,15,0,0,0,0,2,0.102922,2.161361991,0.144090799,2,0.104796348,2.200723308,0.146714887
Andy Roach,5,1,0.200322078,1.00161039,0.200322078,2,0.379215345,1.896076724,0.379215345,3,0.580637761,2.903188806,0.580637761
Andy Rymsha,6,0,0,0,0,0,0,0,0,0,0,0,0
Andy Schliebener,84,2,0.010041865,1.536405271,0.018290539,11,0.061465183,8.419071678,0.100227044,13,0.071579419,9.962319961,0.118599047
Andy Schneider,10,0,0,0,0,0,0,0,0,0,0,0,0
Andy Spruce,172,31,0.151183607,28.35998728,0.164883647,42,0.215414107,37.8891139,0.220285546,73,0.366744447,66.27059868,0.385294178
Andy Sutton,676,38,0.056672945,41.8642965,0.061929433,112,0.177963375,117.5643346,0.173911738,150,0.236214346,160.3478545,0.237200968
Andy Welinski,33,1,0.019568671,1.017570894,0.030835482,5,0.199609164,4.955992157,0.150181581,6,0.221267132,6.011985029,0.182181365
Andy Wozniewski,79,2,0.009292552,2.230212379,0.028230536,10,0.071649298,10.3140787,0.130557958,12,0.08221757,12.6884311,0.160613052
Angelo Moretto,5,1,0.182464312,0.912321561,0.182464312,2,0.366663176,1.833315881,0.366663176,3,0.54900203,2.74501015,0.54900203
Anson Carter,674,202,0.333906196,224.4647242,0.333033715,219,0.343451666,235.6891177,0.349687118,421,0.674571968,458.2084892,0.679834554
Anssi Melametsa,27,0,0,0,0,3,0.084072344,2.269953276,0.084072344,3,0.084354458,2.277570354,0.084354458
Anssi Salmela,112,4,0.040557814,4.362732597,0.03895297,17,0.163000845,17.58546873,0.157013114,21,0.205532697,22.15744625,0.197834342
Antero Lehtonen,65,9,0.119644113,7.776867367,0.119644113,12,0.160430231,10.42796504,0.160430231,21,0.280153183,18.2099569,0.280153183
Anthony Angello,8,1,0.127137008,1.017096064,0.127137008,0,0,0,0,1,0.125075923,1.000607381,0.125075923
Anthony Beauvillier,286,66,0.238713585,68.48949663,0.239473764,61,0.221374032,61.93971795,0.21657244,127,0.457951723,129.7970011,0.453835668
Anthony Bitetto,183,2,0.012132755,2.167349156,0.011843438,25,0.126386227,25.97843427,0.141958657,27,0.139659388,28.38311487,0.155098988
Anthony Cirelli,168,40,0.254461302,40.84513757,0.243125819,54,0.327644172,53.55388807,0.318773143,94,0.581000766,94.23769467,0.560938659
Anthony DeAngelo,200,24,0.108550314,24.92245444,0.124612272,81,0.36896468,81.18116517,0.405905826,105,0.479674012,106.5462681,0.532731341
Anthony Duclair,353,79,0.210173126,83.70080606,0.237112765,83,0.255141509,86.53542655,0.245142851,162,0.464648565,169.6955919,0.480724056
Anthony Greco,1,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Mantha,260,84,0.322773388,87.91384256,0.338130164,89,0.320035746,90.23234497,0.347047481,173,0.640407157,177.5014568,0.682697911
Anthony Peluso,148,4,0.016409926,4.5409578,0.030682147,10,0.107062092,10.90543751,0.073685389,14,0.124980465,15.49320062,0.104683788
Anthony Richard,2,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Stewart,262,27,0.094034594,29.95467582,0.114330824,44,0.13416334,46.42378413,0.177190016,71,0.227867375,76.33182146,0.29134283
Antoine Roussel,519,80,0.172523084,88.35035316,0.170231894,105,0.211505526,110.3662721,0.212651777,185,0.382855292,198.1320066,0.381757238
Antoine Vermette,1046,228,0.237853407,251.3521072,0.240298382,287,0.280252703,302.5532977,0.289247895,515,0.515944644,551.7422857,0.527478285
Anton Babchuk,289,36,0.089438995,38.6683544,0.133800534,71,0.257694417,73.12007832,0.253010652,107,0.349052914,111.9781777,0.387467743
Anton Belov,57,1,0.019848912,1.131387986,0.019848912,6,0.113841945,6.488990838,0.113841945,7,0.13516913,7.704640418,0.13516913
Anton Blidh,28,1,0.014621323,1.111220517,0.039686447,1,0.014202813,1.07941382,0.038550494,2,0.028745647,2.184669173,0.078023899
Anton Klementyev,1,0,0,0,0,0,0,0,0,0,0,0,0
Anton Lander,215,10,0.048290596,11.36117004,0.052842651,25,0.132918677,27.07900193,0.125948846,35,0.182156956,38.58989716,0.179487894
Anton Lindholm,66,0,0,0,0,5,0.082737922,4.986473824,0.075552634,5,0.083616758,5.047736282,0.076480853
Anton Rodin,3,0,0,0,0,1,0.359984617,1.079953851,0.359984617,1,0.363927451,1.091782354,0.363927451
Anton Slepyshev,102,10,0.07757838,10.6596376,0.104506251,13,0.126137554,13.58255194,0.133162274,23,0.203636362,24.19124238,0.237169043
Anton Stastny,650,252,0.298683121,198.8957014,0.305993387,384,0.462062932,300.6088988,0.462475229,636,0.760732194,499.4597768,0.768399657
Anton Stralman,818,52,0.066857841,57.3920001,0.070161369,209,0.266852174,220.2894479,0.269302504,261,0.336305394,279.7450629,0.341986629
Anton Volchenkov,696,19,0.030659491,20.70478313,0.029748252,114,0.165161067,118.5429441,0.170320322,133,0.198127513,140.9738371,0.202548617
Anton Wedin,4,0,0,0,0,0,0,0,0,0,0,0,0
Antti-Jussi Niemi,29,1,0.019621791,1.098820313,0.037890356,1,0.018834962,1.054757894,0.036370962,2,0.038253494,2.142195677,0.073868816
Antti Aalto,151,11,0.065399453,12.28387488,0.081350165,17,0.087832643,18.41732596,0.121969046,28,0.152981303,30.68086372,0.203184528
Antti Laaksonen,483,81,0.175760489,90.09610901,0.186534387,87,0.177011689,92.92492966,0.192391159,168,0.351052664,182.1714108,0.377166482
Antti Miettinen,539,97,0.179114533,105.4275732,0.195598466,133,0.214452376,135.8800117,0.252096497,230,0.392026024,240.5616805,0.446311096
Antti Pihlstrom,54,2,0.020058356,2.126185774,0.039373811,5,0.047367506,5.020955678,0.092980661,7,0.067796653,7.186445268,0.13308232
Antti Suomela,47,4,0.081911907,4.067259335,0.086537433,11,0.239993926,10.87794838,0.23144571,15,0.32294314,14.98658718,0.318863557
Antti Tormanen,50,7,0.135110602,6.755530109,0.135110602,8,0.151548647,7.577432352,0.151548647,15,0.286172633,14.30863166,0.286172633
Anze Kopitar,1073,333,0.334926128,364.3906135,0.339599826,617,0.607321622,647.3946692,0.603350111,950,0.943122551,1012.483307,0.943600473
